age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response,gender_new
49,1,23,125,4,59.7,3,3,24,0,3,4,m,2,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,2
28,0,7,46,2,24.1,2,4,4,0,1,2,m,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2
27,1,0,18,1,9,1,4,2,0,1,1,f,4,1,0,0,0,9,1,1,0,1,1,1,1,1,1,1,1
19,1,0,20,1,10,1,2,0,0,1,3,m,6,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,2
36,1,2,43,2,22.9,2,3,9,0,2,2,f,5,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
33,0,3,30,2,15.4,2,3,1,0,1,2,f,1,0,0,0,0,8,1,1,1,1,1,1,0,1,0,1,1
56,1,22,40,2,19.6,2,2,12,0,2,5,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2
38,0,12,39,2,18.9,2,3,12,0,2,3,m,1,0,1,1,0,9,0,0,1,1,1,1,1,0,0,1,2
42,1,3,127,4,64.1,3,1,24,0,3,5,m,3,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,2
34,0,13,44,2,21.4,2,4,2,0,1,1,m,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,2
38,0,0,40,2,19.9,2,2,5,0,2,4,f,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1
42,0,20,66,3,32.5,3,1,18,0,3,3,m,3,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,2
44,0,18,29,2,14.3,1,3,6,0,2,1,m,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2
31,0,7,28,2,13.9,1,4,8,0,2,5,m,1,1,1,0,0,8,1,0,1,1,1,1,1,0,1,1,2
53,0,24,50,3,26.1,2,1,16,0,3,1,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
41,1,16,166,4,81.5,3,2,19,0,3,4,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
31,1,10,43,2,22,2,2,10,0,2,3,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2
47,0,17,109,4,53.9,3,3,19,0,3,5,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,1,9,41,2,19.9,2,4,3,0,1,2,f,3,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
64,1,16,27,2,13,1,2,29,1,3,3,m,4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,2
26,0,1,28,2,14.4,1,4,1,0,1,1,f,4,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1
66,0,33,485,4,82.4,3,2,46,0,3,4,f,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
60,1,9,35,2,17.5,2,5,2,0,1,2,m,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,2
63,1,12,13,1,6.4,1,4,8,1,2,4,m,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,2
39,0,18,85,4,43,3,2,13,0,2,4,f,3,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1
36,0,12,38,2,19.1,2,2,7,0,2,2,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2
38,1,7,96,4,48.3,3,4,12,0,2,2,f,2,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
45,1,13,43,2,21.4,2,1,14,0,2,2,f,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
50,0,4,183,4,90.1,3,4,22,0,3,5,f,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1
34,1,13,41,2,21.5,2,4,9,0,2,2,f,2,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
26,0,5,20,1,10.2,1,4,2,0,1,1,f,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
49,1,24,59,3,29.2,2,4,2,0,1,1,f,2,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1
40,1,12,49,2,24.1,2,2,1,0,1,2,m,5,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
64,1,45,10,1,5.1,1,4,19,1,3,1,m,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
52,1,13,112,4,56.6,3,3,2,0,1,4,m,3,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,2
33,0,5,34,2,16.9,2,4,6,0,2,4,m,3,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,2
36,1,4,55,3,27,2,2,6,0,2,2,m,3,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,2
34,0,0,56,3,27.9,2,4,8,0,2,3,m,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2
49,1,12,99,4,47.3,3,5,7,0,2,5,m,3,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,2
20,1,0,22,1,11,1,2,0,0,1,1,f,4,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1
56,1,22,96,4,47.3,3,4,20,0,3,4,m,2,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,2
47,0,5,77,4,39.2,3,2,10,0,2,3,m,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2
46,1,21,90,4,44.8,3,2,23,0,3,3,f,3,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
39,1,20,77,4,38.2,3,2,14,0,2,3,f,2,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
51,1,23,87,4,43.1,3,2,28,0,3,5,f,5,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1
46,0,6,144,4,71.7,3,4,7,0,2,2,m,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,2
28,0,1,28,2,13.8,1,1,6,0,2,3,f,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1
32,0,0,16,1,8,1,1,4,0,1,1,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
63,0,13,31,2,15.5,2,4,31,1,3,5,m,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,2
45,1,15,110,4,54.3,3,3,11,0,2,4,f,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
56,1,26,201,4,77.2,3,2,33,0,3,5,f,2,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1
60,0,4,33,2,16.6,2,3,14,0,2,5,m,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,2
24,1,1,18,1,8.7,1,2,2,0,1,2,m,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2
55,0,0,101,4,48.5,3,3,16,0,3,5,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
52,1,17,42,2,20.7,2,3,7,0,2,2,m,2,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,2
51,0,29,125,4,62.1,3,2,25,0,3,2,f,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
62,1,28,20,1,10.5,1,3,5,1,2,2,f,3,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1
33,1,12,23,1,11.6,1,2,8,0,2,2,f,5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
40,1,0,87,4,43.5,3,3,13,0,2,5,m,5,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,2
68,0,22,61,3,30.9,3,2,24,0,3,3,f,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
30,1,0,48,2,24.4,2,2,10,0,2,4,f,4,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1
35,1,2,36,2,17.8,2,4,3,0,1,2,f,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
56,0,16,170,4,84.4,3,5,22,0,3,5,m,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,2
27,0,3,53,3,26.3,2,4,1,0,1,1,m,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,2
45,0,22,37,2,18.2,2,4,9,0,2,2,m,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2
57,1,4,111,4,56.7,3,1,24,0,3,3,m,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
29,0,1,17,1,8.4,1,2,0,0,1,1,f,5,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
62,0,32,96,4,48.3,3,3,22,0,3,3,m,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2
61,0,14,179,4,90,3,1,41,0,3,5,m,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2
34,0,4,17,1,8.5,1,2,0,0,1,3,f,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1
45,0,3,35,2,17.6,2,2,9,0,2,4,f,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1
47,0,16,28,2,13.9,1,2,5,0,2,4,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
47,1,15,47,2,23.6,2,3,18,0,3,5,f,2,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
39,1,8,61,3,30.2,3,4,1,0,1,1,f,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
46,1,20,54,3,27.2,2,2,3,0,1,3,m,2,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,2
46,0,6,90,4,45.6,3,4,16,0,3,5,f,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
32,1,1,33,2,16.1,2,2,13,0,2,4,f,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1
51,1,25,35,2,17.1,2,3,8,0,2,2,f,5,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1
54,1,35,140,4,69.8,3,2,31,0,3,5,f,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
25,0,2,59,3,30,3,3,0,0,1,1,m,3,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,2
55,0,11,96,4,47.9,3,2,22,0,3,4,f,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
47,0,4,52,3,27,2,4,2,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
49,0,22,84,4,41.7,3,2,17,0,3,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
37,1,2,38,2,18.6,2,2,9,0,2,5,f,4,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
51,0,10,25,2,12.9,1,1,10,0,2,4,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2
66,0,29,22,1,11.2,1,1,4,0,1,3,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
24,1,0,34,2,17,2,4,0,0,1,3,f,3,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1
50,0,0,87,4,43.2,3,4,19,0,3,3,f,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1
39,1,4,64,3,31.9,3,2,20,0,3,5,m,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2
29,0,10,30,2,14.9,1,4,6,0,2,3,m,1,1,0,0,1,9,0,0,1,1,1,0,1,0,1,1,2
53,1,1,148,4,73.8,3,2,24,0,3,2,f,4,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1
27,1,3,43,2,21.3,2,2,5,0,2,2,f,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
31,0,0,34,2,17.4,2,2,6,0,2,1,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
37,1,4,41,2,20.7,2,5,4,0,1,1,f,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
49,1,28,101,4,49.2,3,1,22,0,3,3,m,2,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,2
45,0,19,67,3,33.8,3,2,16,0,3,4,f,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
39,1,3,24,1,11.9,1,1,5,0,2,2,f,6,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
52,0,24,45,2,23.7,2,1,11,0,2,4,f,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
33,0,4,44,2,22.1,2,4,6,0,2,3,f,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
32,1,2,50,3,25.2,2,2,8,0,2,2,f,4,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
66,0,9,9,1,4.5,1,2,13,1,2,5,m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
67,1,42,165,4,82.3,3,1,36,0,3,4,m,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2
60,0,30,67,3,34.3,3,3,15,0,3,1,f,1,0,1,1,1,9,0,1,1,1,1,0,0,0,0,0,1
35,0,8,47,2,24.1,2,3,9,0,2,1,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
54,0,33,58,3,30,3,5,2,0,1,4,m,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
32,0,6,21,1,10.2,1,1,1,0,1,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
56,0,4,106,4,53.5,3,2,8,0,2,5,f,1,0,0,0,0,9,0,0,1,1,1,0,0,0,1,1,1
59,1,16,38,2,19.4,2,1,8,0,2,5,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
43,0,9,130,4,65.2,3,5,10,0,2,3,f,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
48,1,1,31,2,15.3,2,3,0,0,1,1,m,2,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,2
43,1,4,98,4,48.6,3,1,18,0,3,5,f,3,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
46,0,18,159,4,78.3,3,3,16,0,3,4,f,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
55,1,11,21,1,10.6,1,1,6,0,2,4,f,2,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1
54,1,5,50,3,25,2,5,1,0,1,2,m,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
38,1,2,64,3,32.4,3,4,3,0,1,2,f,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
23,1,1,24,1,12.1,1,2,4,0,1,3,m,4,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2
33,0,3,32,2,15.9,2,1,16,0,3,5,m,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,2
58,0,1,263,4,72.4,3,2,27,0,3,4,m,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,2
29,0,0,31,2,15.5,2,4,0,0,1,2,f,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
47,0,3,26,2,12.9,1,4,2,0,1,2,f,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
38,1,0,29,2,14.5,1,2,3,0,1,3,f,4,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
58,0,37,18,1,9,1,4,23,1,3,5,f,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
47,0,12,33,2,16.8,2,1,1,0,1,5,f,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1
39,0,10,54,3,26.1,2,4,11,0,2,2,m,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,2
21,0,2,29,2,15,2,3,0,0,1,2,f,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
27,1,1,34,2,17.8,2,2,5,0,2,1,m,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2
36,1,17,24,1,12,1,3,6,0,2,1,m,6,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,2
39,0,9,52,3,25.9,2,3,6,0,2,2,f,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
56,1,8,117,4,56.7,3,2,26,0,3,4,m,2,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,2
26,1,1,24,1,11.5,1,4,1,0,1,2,m,4,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,2
63,0,37,134,4,67.2,3,1,34,0,3,5,m,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2
46,0,7,73,3,36.7,3,2,12,0,2,5,m,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
65,1,27,270,4,80.3,3,4,24,0,3,4,m,2,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,2
55,1,9,27,2,13.7,1,3,2,0,1,1,m,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,2
29,1,6,22,1,10.4,1,2,6,0,2,2,m,5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
71,0,27,13,1,6.5,1,1,14,1,2,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
43,0,8,30,2,14.8,1,3,1,0,1,3,m,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,2
39,0,12,44,2,22.4,2,3,14,0,2,5,m,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,2
31,0,0,18,1,8.8,1,1,2,0,1,4,f,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
39,1,20,32,2,15.7,2,2,1,0,1,1,f,4,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
29,0,2,23,1,11.1,1,3,8,0,2,1,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1
32,1,5,52,3,25.8,2,3,7,0,2,1,m,4,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
53,1,4,108,4,51.8,3,1,33,0,3,5,m,2,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,2
50,0,8,84,4,41.6,3,4,17,0,3,2,f,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
34,1,10,18,1,8.9,1,2,1,0,1,2,f,2,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1
24,1,1,17,1,8.4,1,4,0,0,1,1,f,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
32,1,6,31,2,15.1,2,2,7,0,2,4,f,5,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1
32,1,9,26,2,13.6,1,1,1,0,1,3,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,2
50,1,17,38,2,18.8,2,5,6,0,2,4,f,2,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
72,0,29,16,1,7.9,1,2,23,1,3,3,m,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,2
48,0,29,146,4,72.4,3,2,18,0,3,5,f,2,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
31,0,1,46,2,23,2,5,5,0,2,1,f,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
47,1,17,88,4,42.1,3,2,3,0,1,5,f,3,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1
38,1,18,99,4,48.5,3,2,14,0,2,5,f,3,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
29,1,8,29,2,15.1,2,4,0,0,1,1,f,4,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
20,1,0,49,2,24.7,2,3,0,0,1,3,f,5,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
35,0,4,62,3,30.7,3,2,17,0,3,4,m,3,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,2
40,1,8,24,1,12.3,1,1,6,0,2,5,m,4,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
62,0,31,42,2,20.5,2,3,9,0,2,5,f,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1
45,0,10,109,4,54.3,3,3,11,0,2,2,m,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
45,0,19,58,3,28.8,2,1,13,0,2,3,f,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
32,0,12,38,2,18.8,2,2,8,0,2,5,f,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1
57,1,4,134,4,66.7,3,4,17,0,3,4,f,2,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
27,0,7,33,2,16.2,2,3,3,0,1,1,m,3,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,2
39,1,11,73,3,37.6,3,3,9,0,2,3,m,2,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,2
59,0,16,128,4,64.2,3,3,21,0,3,3,f,1,1,1,1,0,9,1,0,1,1,1,0,1,0,0,1,1
41,0,18,65,3,32.6,3,3,17,0,3,3,m,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2
27,1,5,31,2,15.3,2,1,2,0,1,2,f,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1
49,0,20,27,2,13.5,1,3,0,0,1,2,f,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1
49,1,27,36,2,18.1,2,2,2,0,1,3,f,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
53,1,34,609,4,78.1,3,3,31,0,3,5,f,2,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1
53,1,29,49,2,25,2,1,15,0,3,3,m,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2
38,0,15,39,2,19.4,2,1,9,0,2,3,f,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
24,0,2,38,2,19.1,2,4,0,0,1,1,f,3,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1
45,1,21,110,4,56.1,3,2,26,0,3,1,f,4,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
28,1,6,24,1,12.6,1,2,8,0,2,2,f,4,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
35,0,1,64,3,31.8,3,4,3,0,1,5,m,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,2
22,0,2,21,1,10.3,1,1,0,0,1,1,m,2,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,2
41,0,4,73,3,36.4,3,1,13,0,2,5,f,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1
36,1,1,39,2,19.6,2,4,1,0,1,3,f,2,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
47,1,3,60,3,29.9,2,1,28,0,3,2,m,5,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
28,1,3,25,2,12.5,1,3,1,0,1,2,m,2,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,2
41,0,1,41,2,20,2,2,1,0,1,3,f,1,0,0,0,0,8,1,0,1,1,1,0,1,0,1,1,1
54,0,30,118,4,57.4,3,2,21,0,3,2,m,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,2
42,0,6,68,3,34.7,3,2,18,0,3,5,m,2,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,2
37,1,3,37,2,18.5,2,2,8,0,2,2,f,2,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1
44,1,2,113,4,55.2,3,3,16,0,3,3,m,5,1,1,1,0,8,1,1,1,1,1,1,1,1,0,1,2
29,0,10,31,2,15.4,2,4,1,0,1,4,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
37,1,14,34,2,17.3,2,4,7,0,2,1,f,3,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
21,0,2,18,1,8.9,1,2,1,0,1,2,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
33,1,12,28,2,13.8,1,4,2,0,1,4,m,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2
54,1,23,33,2,16.2,2,3,15,0,3,4,m,3,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,2
26,1,1,25,2,12.8,1,2,3,0,1,4,f,4,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1
38,0,14,49,2,24.8,2,4,3,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
62,0,33,18,1,9,1,2,22,1,3,5,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2
31,0,12,17,1,8.3,1,4,4,0,1,2,m,4,0,1,1,0,8,0,0,1,1,1,0,0,0,0,0,2
66,0,8,23,1,11.5,1,1,41,1,3,5,m,1,0,1,1,0,8,0,0,1,1,1,0,0,0,0,1,2
33,0,8,57,3,28,2,2,8,0,2,2,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
58,1,13,125,4,62.6,3,4,17,1,3,2,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
50,0,5,104,4,51.7,3,1,28,0,3,5,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,2
38,0,5,55,3,28,2,4,0,0,1,1,f,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
28,0,8,25,2,12.3,1,4,4,0,1,5,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1
44,0,24,38,2,18.8,2,3,0,0,1,1,m,5,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
39,0,20,26,2,13.1,1,3,2,0,1,2,f,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1
66,1,29,152,4,76,3,4,27,0,3,1,f,3,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1
49,0,3,43,2,21.2,2,2,9,0,2,4,m,2,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,2
46,1,2,39,2,19.9,2,2,10,0,2,4,m,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2
73,1,14,15,1,7.5,1,5,31,1,3,4,m,2,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,2
34,0,15,49,2,25.7,2,1,11,0,2,4,f,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
29,0,8,33,2,16,2,4,1,0,1,2,m,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2
32,1,13,18,1,8.9,1,2,0,0,1,3,f,3,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
19,1,0,38,2,18.9,2,2,0,0,1,1,f,4,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
69,1,48,20,1,10.1,1,1,7,0,2,5,m,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2
43,1,16,233,4,81.3,3,4,19,0,3,5,m,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2
30,1,6,39,2,19.7,2,1,5,0,2,3,f,4,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
42,0,1,25,2,12.2,1,2,4,0,1,5,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
38,1,16,90,4,45.6,3,4,5,0,2,3,m,2,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,2
43,1,8,103,4,50.8,3,4,14,0,2,3,m,4,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,2
40,0,15,21,1,10.3,1,1,0,0,1,1,m,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,2
56,1,4,67,3,34,3,4,12,0,2,5,f,2,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
44,1,17,117,4,59.7,3,4,12,0,2,3,f,2,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
58,1,31,230,4,76.6,3,5,26,0,3,5,m,3,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,2
34,0,12,47,2,24.2,2,1,17,0,3,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2
50,0,26,82,4,41.5,3,1,22,0,3,5,f,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
54,1,29,469,4,66,3,3,31,0,3,1,f,3,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1
